DELIVERY_START,spot_id_delta
2023-04-04 18:00:00+02:00,4.836716
2023-04-04 19:00:00+02:00,6.777162
2023-04-04 20:00:00+02:00,7.018848
2023-04-04 21:00:00+02:00,6.6263814
2023-04-04 22:00:00+02:00,6.7482085
2023-04-04 23:00:00+02:00,6.952126
2023-04-05 00:00:00+02:00,6.633755
2023-04-05 01:00:00+02:00,6.231477
2023-04-05 02:00:00+02:00,6.1812906
2023-04-05 03:00:00+02:00,5.6542325
2023-04-05 04:00:00+02:00,5.4743366
2023-04-05 05:00:00+02:00,6.0328674
2023-04-05 06:00:00+02:00,7.574458
2023-04-05 07:00:00+02:00,9.608246
2023-04-05 08:00:00+02:00,9.666329
2023-04-05 09:00:00+02:00,7.0167294
2023-04-05 10:00:00+02:00,5.068763
2023-04-05 11:00:00+02:00,4.1922083
2023-04-05 12:00:00+02:00,3.92702
2023-04-05 13:00:00+02:00,3.6975584
2023-04-05 14:00:00+02:00,3.6150126
2023-04-05 15:00:00+02:00,3.4561262
2023-04-05 16:00:00+02:00,3.197601
2023-04-05 17:00:00+02:00,3.5664182
2023-04-05 18:00:00+02:00,5.0632787
2023-04-05 19:00:00+02:00,6.4886
2023-04-05 20:00:00+02:00,6.685253
2023-04-05 21:00:00+02:00,6.2555265
2023-04-05 22:00:00+02:00,6.3158927
2023-04-05 23:00:00+02:00,6.471472
2023-04-06 00:00:00+02:00,5.004678
2023-04-06 01:00:00+02:00,4.6523056
2023-04-06 02:00:00+02:00,4.655154
2023-04-06 03:00:00+02:00,4.2618227
2023-04-06 04:00:00+02:00,4.099433
2023-04-06 05:00:00+02:00,5.5316973
2023-04-06 06:00:00+02:00,6.9745293
2023-04-06 07:00:00+02:00,8.2664795
2023-04-06 08:00:00+02:00,8.8110075
2023-04-06 09:00:00+02:00,7.767723
2023-04-06 10:00:00+02:00,6.509372
2023-04-06 11:00:00+02:00,5.5692196
2023-04-06 12:00:00+02:00,5.0741534
2023-04-06 13:00:00+02:00,4.6651235
2023-04-06 14:00:00+02:00,4.4282966
2023-04-06 15:00:00+02:00,4.216566
2023-04-06 16:00:00+02:00,4.103419
2023-04-06 17:00:00+02:00,4.242503
2023-04-06 18:00:00+02:00,5.6582546
2023-04-06 19:00:00+02:00,7.3928056
2023-04-06 20:00:00+02:00,7.338505
2023-04-06 21:00:00+02:00,6.792796
2023-04-06 22:00:00+02:00,6.7078733
2023-04-06 23:00:00+02:00,6.715564
2023-04-07 00:00:00+02:00,6.0837855
2023-04-07 01:00:00+02:00,5.5957804
2023-04-07 02:00:00+02:00,5.47377
2023-04-07 03:00:00+02:00,5.024975
2023-04-07 04:00:00+02:00,4.777217
2023-04-07 05:00:00+02:00,5.150949
2023-04-07 06:00:00+02:00,6.3633156
2023-04-07 07:00:00+02:00,7.64637
2023-04-07 08:00:00+02:00,7.96229
2023-04-07 09:00:00+02:00,6.400369
2023-04-07 10:00:00+02:00,4.822894
2023-04-07 11:00:00+02:00,4.270998
2023-04-07 12:00:00+02:00,4.5669446
2023-04-07 13:00:00+02:00,4.247037
2023-04-07 14:00:00+02:00,4.1219883
2023-04-07 15:00:00+02:00,-2.1891766
2023-04-07 16:00:00+02:00,-2.4533403
2023-04-07 17:00:00+02:00,-3.9707503
2023-04-07 18:00:00+02:00,5.3529806
2023-04-07 19:00:00+02:00,6.502225
2023-04-07 20:00:00+02:00,6.4803615
2023-04-07 21:00:00+02:00,6.4207687
2023-04-07 22:00:00+02:00,6.5002575
2023-04-07 23:00:00+02:00,6.6217184
2023-04-08 00:00:00+02:00,4.7325616
2023-04-08 01:00:00+02:00,4.2966013
2023-04-08 02:00:00+02:00,4.2173247
2023-04-08 03:00:00+02:00,3.8300858
2023-04-08 04:00:00+02:00,3.434255
2023-04-08 05:00:00+02:00,3.5383618
2023-04-08 06:00:00+02:00,3.924106
2023-04-08 07:00:00+02:00,4.2980895
2023-04-08 08:00:00+02:00,3.5749354
2023-04-08 09:00:00+02:00,2.2558022
2023-04-08 10:00:00+02:00,3.0830026
2023-04-08 11:00:00+02:00,3.7721474
2023-04-08 12:00:00+02:00,3.9357567
2023-04-08 13:00:00+02:00,-4.656247
2023-04-08 14:00:00+02:00,-3.658644
2023-04-08 15:00:00+02:00,-5.1038632
2023-04-08 16:00:00+02:00,-5.432001
2023-04-08 17:00:00+02:00,4.6520915
2023-04-08 18:00:00+02:00,3.0575893
2023-04-08 19:00:00+02:00,2.3511581
2023-04-08 20:00:00+02:00,2.5497217
2023-04-08 21:00:00+02:00,2.7089407
2023-04-08 22:00:00+02:00,2.9754224
2023-04-08 23:00:00+02:00,3.3317559
2023-04-09 00:00:00+02:00,3.6965775
2023-04-09 01:00:00+02:00,3.4339747
2023-04-09 02:00:00+02:00,3.4328694
2023-04-09 03:00:00+02:00,3.010738
2023-04-09 04:00:00+02:00,2.7695189
2023-04-09 05:00:00+02:00,2.7367768
2023-04-09 06:00:00+02:00,2.7607317
2023-04-09 07:00:00+02:00,2.8296256
2023-04-09 08:00:00+02:00,3.0312824
2023-04-09 09:00:00+02:00,2.435978
2023-04-09 10:00:00+02:00,-3.0781653
2023-04-09 11:00:00+02:00,-3.1968062
2023-04-09 12:00:00+02:00,-3.617412
2023-04-09 13:00:00+02:00,-5.59482
2023-04-09 14:00:00+02:00,-7.7674665
2023-04-09 15:00:00+02:00,-8.76817
2023-04-09 16:00:00+02:00,-8.933673
2023-04-09 17:00:00+02:00,7.4440618
2023-04-09 18:00:00+02:00,3.7047408
2023-04-09 19:00:00+02:00,2.5194616
2023-04-09 20:00:00+02:00,2.6375515
2023-04-09 21:00:00+02:00,2.7563741
2023-04-09 22:00:00+02:00,2.87111
2023-04-09 23:00:00+02:00,3.187776
2023-04-10 00:00:00+02:00,2.3023963
2023-04-10 01:00:00+02:00,2.2333508
2023-04-10 02:00:00+02:00,2.1641743
2023-04-10 03:00:00+02:00,2.1723661
2023-04-10 04:00:00+02:00,2.1907878
2023-04-10 05:00:00+02:00,2.1882942
2023-04-10 06:00:00+02:00,2.172019
2023-04-10 07:00:00+02:00,2.127827
2023-04-10 08:00:00+02:00,2.1187594
2023-04-10 09:00:00+02:00,2.4555216
2023-04-10 10:00:00+02:00,2.6344693
2023-04-10 11:00:00+02:00,3.0991027
2023-04-10 12:00:00+02:00,3.5384078
2023-04-10 13:00:00+02:00,4.131511
2023-04-10 14:00:00+02:00,5.195325
2023-04-10 15:00:00+02:00,-4.9262033
2023-04-10 16:00:00+02:00,3.8801794
2023-04-10 17:00:00+02:00,3.1531644
2023-04-10 18:00:00+02:00,3.0172732
2023-04-10 19:00:00+02:00,3.4026875
2023-04-10 20:00:00+02:00,3.720893
2023-04-10 21:00:00+02:00,3.7191377
2023-04-10 22:00:00+02:00,3.7532206
2023-04-10 23:00:00+02:00,3.839293
2023-04-11 00:00:00+02:00,3.6133547
2023-04-11 01:00:00+02:00,3.383975
2023-04-11 02:00:00+02:00,3.3472972
2023-04-11 03:00:00+02:00,3.152464
2023-04-11 04:00:00+02:00,2.9770935
2023-04-11 05:00:00+02:00,3.0987098
2023-04-11 06:00:00+02:00,3.8515406
2023-04-11 07:00:00+02:00,4.582414
2023-04-11 08:00:00+02:00,4.781149
2023-04-11 09:00:00+02:00,3.9744675
2023-04-11 10:00:00+02:00,3.0334907
2023-04-11 11:00:00+02:00,3.1578667
2023-04-11 12:00:00+02:00,3.419533
2023-04-11 13:00:00+02:00,3.6064332
2023-04-11 14:00:00+02:00,3.6416779
2023-04-11 15:00:00+02:00,3.448466
2023-04-11 16:00:00+02:00,3.1953793
2023-04-11 17:00:00+02:00,2.8952653
2023-04-11 18:00:00+02:00,3.6186333
2023-04-11 19:00:00+02:00,4.9540834
2023-04-11 20:00:00+02:00,4.9371524
2023-04-11 21:00:00+02:00,4.445299
2023-04-11 22:00:00+02:00,4.550705
2023-04-11 23:00:00+02:00,4.749722
2023-04-12 00:00:00+02:00,4.359758
2023-04-12 01:00:00+02:00,4.0854335
2023-04-12 02:00:00+02:00,3.9856997
2023-04-12 03:00:00+02:00,3.501657
2023-04-12 04:00:00+02:00,3.3070092
2023-04-12 05:00:00+02:00,3.4499416
2023-04-12 06:00:00+02:00,4.248455
2023-04-12 07:00:00+02:00,5.1741633
2023-04-12 08:00:00+02:00,5.416606
2023-04-12 09:00:00+02:00,5.0078726
2023-04-12 10:00:00+02:00,4.229119
2023-04-12 11:00:00+02:00,3.9879417
2023-04-12 12:00:00+02:00,4.102237
2023-04-12 13:00:00+02:00,4.0929933
2023-04-12 14:00:00+02:00,4.17104
2023-04-12 15:00:00+02:00,4.211098
2023-04-12 16:00:00+02:00,4.213849
2023-04-12 17:00:00+02:00,4.334779
2023-04-12 18:00:00+02:00,4.872159
2023-04-12 19:00:00+02:00,5.871703
2023-04-12 20:00:00+02:00,5.9449425
2023-04-12 21:00:00+02:00,5.473889
2023-04-12 22:00:00+02:00,5.433646
2023-04-12 23:00:00+02:00,5.499879
2023-04-13 00:00:00+02:00,5.1774435
2023-04-13 01:00:00+02:00,4.810007
2023-04-13 02:00:00+02:00,4.704241
2023-04-13 03:00:00+02:00,4.1039934
2023-04-13 04:00:00+02:00,3.8397102
2023-04-13 05:00:00+02:00,4.1829042
2023-04-13 06:00:00+02:00,5.2828493
2023-04-13 07:00:00+02:00,6.2123637
2023-04-13 08:00:00+02:00,6.017491
2023-04-13 09:00:00+02:00,4.978291
2023-04-13 10:00:00+02:00,4.1024632
2023-04-13 11:00:00+02:00,3.706951
2023-04-13 12:00:00+02:00,3.498343
2023-04-13 13:00:00+02:00,3.381472
2023-04-13 14:00:00+02:00,3.324323
2023-04-13 15:00:00+02:00,3.3696284
2023-04-13 16:00:00+02:00,3.1423087
2023-04-13 17:00:00+02:00,2.957766
2023-04-13 18:00:00+02:00,4.196321
2023-04-13 19:00:00+02:00,5.680768
2023-04-13 20:00:00+02:00,5.429349
2023-04-13 21:00:00+02:00,4.993727
2023-04-13 22:00:00+02:00,5.035715
2023-04-13 23:00:00+02:00,5.161497
2023-04-14 00:00:00+02:00,4.406385
2023-04-14 01:00:00+02:00,4.0186996
2023-04-14 02:00:00+02:00,4.0565248
2023-04-14 03:00:00+02:00,3.648006
2023-04-14 04:00:00+02:00,3.4399629
2023-04-14 05:00:00+02:00,3.884684
2023-04-14 06:00:00+02:00,5.2096725
2023-04-14 07:00:00+02:00,6.2988644
2023-04-14 08:00:00+02:00,6.3658805
2023-04-14 09:00:00+02:00,5.585714
2023-04-14 10:00:00+02:00,4.7516184
2023-04-14 11:00:00+02:00,4.311471
2023-04-14 12:00:00+02:00,4.160434
2023-04-14 13:00:00+02:00,3.9211245
2023-04-14 14:00:00+02:00,3.7731023
2023-04-14 15:00:00+02:00,3.5689135
2023-04-14 16:00:00+02:00,3.4694362
2023-04-14 17:00:00+02:00,3.6729157
2023-04-14 18:00:00+02:00,4.79603
2023-04-14 19:00:00+02:00,5.803025
2023-04-14 20:00:00+02:00,5.7292905
2023-04-14 21:00:00+02:00,4.445188
2023-04-14 22:00:00+02:00,4.2356567
2023-04-14 23:00:00+02:00,3.6046906
2023-04-15 00:00:00+02:00,4.8189764
2023-04-15 01:00:00+02:00,2.3243656
2023-04-15 02:00:00+02:00,2.2993689
2023-04-15 03:00:00+02:00,3.1332197
2023-04-15 04:00:00+02:00,2.3268125
2023-04-15 05:00:00+02:00,2.3586028
2023-04-15 06:00:00+02:00,2.624166
2023-04-15 07:00:00+02:00,2.5514412
2023-04-15 08:00:00+02:00,2.9707983
2023-04-15 09:00:00+02:00,4.2192655
2023-04-15 10:00:00+02:00,5.218627
2023-04-15 11:00:00+02:00,5.770974
2023-04-15 12:00:00+02:00,5.875981
2023-04-15 13:00:00+02:00,4.297219
2023-04-15 14:00:00+02:00,4.3359823
2023-04-15 15:00:00+02:00,4.3907895
2023-04-15 16:00:00+02:00,4.3014493
2023-04-15 17:00:00+02:00,3.763967
2023-04-15 18:00:00+02:00,3.1482692
2023-04-15 19:00:00+02:00,2.9300885
2023-04-15 20:00:00+02:00,3.5865834
2023-04-15 21:00:00+02:00,3.5801308
2023-04-15 22:00:00+02:00,3.741137
2023-04-15 23:00:00+02:00,3.8943343
2023-04-16 00:00:00+02:00,3.4901557
2023-04-16 01:00:00+02:00,3.0931554
2023-04-16 02:00:00+02:00,2.9612246
2023-04-16 03:00:00+02:00,2.58497
2023-04-16 04:00:00+02:00,2.4356847
2023-04-16 05:00:00+02:00,2.4019377
2023-04-16 06:00:00+02:00,2.4048948
2023-04-16 07:00:00+02:00,2.466938
2023-04-16 08:00:00+02:00,2.406815
2023-04-16 09:00:00+02:00,2.575687
2023-04-16 10:00:00+02:00,3.3174853
2023-04-16 11:00:00+02:00,3.9073734
2023-04-16 12:00:00+02:00,4.1197762
2023-04-16 13:00:00+02:00,5.929819
2023-04-16 14:00:00+02:00,3.6378107
2023-04-16 15:00:00+02:00,3.5322537
2023-04-16 16:00:00+02:00,3.8089786
2023-04-16 17:00:00+02:00,3.1994152
2023-04-16 18:00:00+02:00,2.4081473
2023-04-16 19:00:00+02:00,2.5480347
2023-04-16 20:00:00+02:00,2.6733084
2023-04-16 21:00:00+02:00,2.910815
2023-04-16 22:00:00+02:00,3.083751
2023-04-16 23:00:00+02:00,2.5294938
2023-04-17 00:00:00+02:00,2.4050357
2023-04-17 01:00:00+02:00,2.2657409
2023-04-17 02:00:00+02:00,2.253611
2023-04-17 03:00:00+02:00,2.1533475
2023-04-17 04:00:00+02:00,2.121356
2023-04-17 05:00:00+02:00,2.212529
2023-04-17 06:00:00+02:00,3.2962606
2023-04-17 07:00:00+02:00,4.462388
2023-04-17 08:00:00+02:00,3.9363732
2023-04-17 09:00:00+02:00,2.0932992
2023-04-17 10:00:00+02:00,2.9237416
2023-04-17 11:00:00+02:00,3.712534
2023-04-17 12:00:00+02:00,4.118574
2023-04-17 13:00:00+02:00,4.3925333
2023-04-17 14:00:00+02:00,4.4726467
2023-04-17 15:00:00+02:00,4.578964
2023-04-17 16:00:00+02:00,4.3986835
2023-04-17 17:00:00+02:00,3.8436265
2023-04-17 18:00:00+02:00,2.8077204
2023-04-17 19:00:00+02:00,3.5861645
2023-04-17 20:00:00+02:00,4.0006914
2023-04-17 21:00:00+02:00,3.8029695
2023-04-17 22:00:00+02:00,3.8943386
2023-04-17 23:00:00+02:00,3.1089215
2023-04-18 00:00:00+02:00,5.096974
2023-04-18 01:00:00+02:00,4.849026
2023-04-18 02:00:00+02:00,4.777996
2023-04-18 03:00:00+02:00,4.307777
2023-04-18 04:00:00+02:00,4.116282
2023-04-18 05:00:00+02:00,4.5007257
2023-04-18 06:00:00+02:00,5.4537287
2023-04-18 07:00:00+02:00,6.353886
2023-04-18 08:00:00+02:00,5.9953136
2023-04-18 09:00:00+02:00,4.5336514
2023-04-18 10:00:00+02:00,3.7246523
2023-04-18 11:00:00+02:00,3.7039797
2023-04-18 12:00:00+02:00,3.7950041
2023-04-18 13:00:00+02:00,3.7496722
2023-04-18 14:00:00+02:00,3.6529756
2023-04-18 15:00:00+02:00,3.576284
2023-04-18 16:00:00+02:00,3.3807366
2023-04-18 17:00:00+02:00,3.1718955
2023-04-18 18:00:00+02:00,3.764779
2023-04-18 19:00:00+02:00,5.05297
2023-04-18 20:00:00+02:00,5.3589373
2023-04-18 21:00:00+02:00,5.1395917
2023-04-18 22:00:00+02:00,5.271414
2023-04-18 23:00:00+02:00,5.3687367
2023-04-19 00:00:00+02:00,4.30169
2023-04-19 01:00:00+02:00,3.9009538
2023-04-19 02:00:00+02:00,3.7861176
2023-04-19 03:00:00+02:00,3.2927132
2023-04-19 04:00:00+02:00,3.130372
2023-04-19 05:00:00+02:00,3.4130707
2023-04-19 06:00:00+02:00,4.242441
2023-04-19 07:00:00+02:00,5.271559
2023-04-19 08:00:00+02:00,4.832761
2023-04-19 09:00:00+02:00,3.4776268
2023-04-19 10:00:00+02:00,3.298222
2023-04-19 11:00:00+02:00,3.4648178
2023-04-19 12:00:00+02:00,3.5734556
2023-04-19 13:00:00+02:00,3.6432042
2023-04-19 14:00:00+02:00,3.6558022
2023-04-19 15:00:00+02:00,3.63865
2023-04-19 16:00:00+02:00,4.034648
2023-04-19 17:00:00+02:00,3.0618265
2023-04-19 18:00:00+02:00,2.866547
2023-04-19 19:00:00+02:00,4.10191
2023-04-19 20:00:00+02:00,4.562962
2023-04-19 21:00:00+02:00,4.5042005
2023-04-19 22:00:00+02:00,4.620384
2023-04-19 23:00:00+02:00,4.644293
2023-04-20 00:00:00+02:00,5.1053534
2023-04-20 01:00:00+02:00,4.7600183
2023-04-20 02:00:00+02:00,4.728478
2023-04-20 03:00:00+02:00,4.4042244
2023-04-20 04:00:00+02:00,4.237564
2023-04-20 05:00:00+02:00,4.587166
2023-04-20 06:00:00+02:00,5.5058446
2023-04-20 07:00:00+02:00,6.0861373
2023-04-20 08:00:00+02:00,5.6901
2023-04-20 09:00:00+02:00,4.503085
2023-04-20 10:00:00+02:00,3.9291272
2023-04-20 11:00:00+02:00,3.9355006
2023-04-20 12:00:00+02:00,3.9955633
2023-04-20 13:00:00+02:00,3.907375
2023-04-20 14:00:00+02:00,3.7703948
2023-04-20 15:00:00+02:00,3.6274667
2023-04-20 16:00:00+02:00,3.3749957
2023-04-20 17:00:00+02:00,3.4468908
2023-04-20 18:00:00+02:00,4.3200006
2023-04-20 19:00:00+02:00,5.518494
2023-04-20 20:00:00+02:00,5.3087587
2023-04-20 21:00:00+02:00,5.0466557
2023-04-20 22:00:00+02:00,5.09772
2023-04-20 23:00:00+02:00,5.618234
2023-04-21 00:00:00+02:00,2.8166475
2023-04-21 01:00:00+02:00,2.4855871
2023-04-21 02:00:00+02:00,2.428144
2023-04-21 03:00:00+02:00,2.2190752
2023-04-21 04:00:00+02:00,2.1775389
2023-04-21 05:00:00+02:00,2.2557669
2023-04-21 06:00:00+02:00,3.0728505
2023-04-21 07:00:00+02:00,4.545971
2023-04-21 08:00:00+02:00,4.9930005
2023-04-21 09:00:00+02:00,3.8867307
2023-04-21 10:00:00+02:00,2.783607
2023-04-21 11:00:00+02:00,3.0800495
2023-04-21 12:00:00+02:00,3.219706
2023-04-21 13:00:00+02:00,3.24869
2023-04-21 14:00:00+02:00,3.253501
2023-04-21 15:00:00+02:00,3.238772
2023-04-21 16:00:00+02:00,-2.9871204
2023-04-21 17:00:00+02:00,2.6862435
2023-04-21 18:00:00+02:00,3.3050056
2023-04-21 19:00:00+02:00,4.395279
2023-04-21 20:00:00+02:00,4.2374477
2023-04-21 21:00:00+02:00,4.2510605
2023-04-21 22:00:00+02:00,4.387485
2023-04-21 23:00:00+02:00,3.8949826
2023-04-22 00:00:00+02:00,2.115165
2023-04-22 01:00:00+02:00,2.1768427
2023-04-22 02:00:00+02:00,2.154392
2023-04-22 03:00:00+02:00,2.1418247
2023-04-22 04:00:00+02:00,2.1892557
2023-04-22 05:00:00+02:00,2.2147903
2023-04-22 06:00:00+02:00,2.2234404
2023-04-22 07:00:00+02:00,2.2319384
2023-04-22 08:00:00+02:00,2.3825111
2023-04-22 09:00:00+02:00,3.1682878
2023-04-22 10:00:00+02:00,3.8867908
2023-04-22 11:00:00+02:00,4.328501
2023-04-22 12:00:00+02:00,4.568557
2023-04-22 13:00:00+02:00,4.800821
2023-04-22 14:00:00+02:00,4.907152
2023-04-22 15:00:00+02:00,5.2535715
2023-04-22 16:00:00+02:00,7.2275386
2023-04-22 17:00:00+02:00,6.291046
2023-04-22 18:00:00+02:00,3.9526424
2023-04-22 19:00:00+02:00,2.2644203
2023-04-22 20:00:00+02:00,2.142383
2023-04-22 21:00:00+02:00,2.1205
2023-04-22 22:00:00+02:00,2.2296224
2023-04-22 23:00:00+02:00,2.3075185
2023-04-23 00:00:00+02:00,2.927765
2023-04-23 01:00:00+02:00,3.065895
2023-04-23 02:00:00+02:00,3.09589
2023-04-23 03:00:00+02:00,3.1215494
2023-04-23 04:00:00+02:00,3.0749886
2023-04-23 05:00:00+02:00,3.0601857
2023-04-23 06:00:00+02:00,3.050438
2023-04-23 07:00:00+02:00,2.7450433
2023-04-23 08:00:00+02:00,3.3688717
2023-04-23 09:00:00+02:00,4.256032
2023-04-23 10:00:00+02:00,5.884471
2023-04-23 11:00:00+02:00,8.647396
2023-04-23 12:00:00+02:00,5.2750173
2023-04-23 13:00:00+02:00,5.3501153
2023-04-23 14:00:00+02:00,5.3757706
2023-04-23 15:00:00+02:00,7.769966
2023-04-23 16:00:00+02:00,7.688919
2023-04-23 17:00:00+02:00,5.646864
2023-04-23 18:00:00+02:00,5.0322814
2023-04-23 19:00:00+02:00,4.117165
2023-04-23 20:00:00+02:00,2.8143802
2023-04-23 21:00:00+02:00,2.6510491
2023-04-23 22:00:00+02:00,2.6657004
2023-04-23 23:00:00+02:00,2.7029681
2023-04-24 00:00:00+02:00,2.614813
2023-04-24 01:00:00+02:00,2.6585543
2023-04-24 02:00:00+02:00,2.6973786
2023-04-24 03:00:00+02:00,2.6424408
2023-04-24 04:00:00+02:00,2.5938292
2023-04-24 05:00:00+02:00,2.598718
2023-04-24 06:00:00+02:00,2.656527
2023-04-24 07:00:00+02:00,2.9770818
2023-04-24 08:00:00+02:00,2.8768387
2023-04-24 09:00:00+02:00,3.128389
2023-04-24 10:00:00+02:00,3.7636733
2023-04-24 11:00:00+02:00,4.018374
2023-04-24 12:00:00+02:00,4.10211
2023-04-24 13:00:00+02:00,4.2500863
2023-04-24 14:00:00+02:00,4.350195
2023-04-24 15:00:00+02:00,4.2593904
2023-04-24 16:00:00+02:00,3.995053
2023-04-24 17:00:00+02:00,3.3951209
2023-04-24 18:00:00+02:00,2.3897867
2023-04-24 19:00:00+02:00,3.0077724
2023-04-24 20:00:00+02:00,2.7853947
2023-04-24 21:00:00+02:00,2.4464726
2023-04-24 22:00:00+02:00,2.3465407
2023-04-24 23:00:00+02:00,2.299316
2023-04-25 00:00:00+02:00,2.3204725
2023-04-25 01:00:00+02:00,2.361039
2023-04-25 02:00:00+02:00,2.321877
2023-04-25 03:00:00+02:00,2.216959
2023-04-25 04:00:00+02:00,2.1798527
2023-04-25 05:00:00+02:00,2.2694273
2023-04-25 06:00:00+02:00,2.724566
2023-04-25 07:00:00+02:00,3.4963064
2023-04-25 08:00:00+02:00,4.090106
2023-04-25 09:00:00+02:00,3.6563237
2023-04-25 10:00:00+02:00,2.7976847
2023-04-25 11:00:00+02:00,2.3488832
2023-04-25 12:00:00+02:00,2.287156
2023-04-25 13:00:00+02:00,2.3892913
2023-04-25 14:00:00+02:00,2.5030959
2023-04-25 15:00:00+02:00,2.568849
2023-04-25 16:00:00+02:00,2.460866
2023-04-25 17:00:00+02:00,2.2401512
2023-04-25 18:00:00+02:00,2.81514
2023-04-25 19:00:00+02:00,3.7318296
2023-04-25 20:00:00+02:00,3.455497
2023-04-25 21:00:00+02:00,3.2987635
2023-04-25 22:00:00+02:00,3.3747652
2023-04-25 23:00:00+02:00,3.5592344
2023-04-26 00:00:00+02:00,2.9593725
2023-04-26 01:00:00+02:00,2.638111
2023-04-26 02:00:00+02:00,2.4267662
2023-04-26 03:00:00+02:00,2.2239118
2023-04-26 04:00:00+02:00,2.1690857
2023-04-26 05:00:00+02:00,2.5411432
2023-04-26 06:00:00+02:00,3.447574
2023-04-26 07:00:00+02:00,4.3553705
2023-04-26 08:00:00+02:00,4.7638288
2023-04-26 09:00:00+02:00,3.9794507
2023-04-26 10:00:00+02:00,3.0826073
2023-04-26 11:00:00+02:00,2.8840966
2023-04-26 12:00:00+02:00,2.671136
2023-04-26 13:00:00+02:00,2.6830838
2023-04-26 14:00:00+02:00,2.7073863
2023-04-26 15:00:00+02:00,2.560607
2023-04-26 16:00:00+02:00,2.442075
2023-04-26 17:00:00+02:00,2.4243703
2023-04-26 18:00:00+02:00,3.3264546
2023-04-26 19:00:00+02:00,3.7804906
2023-04-26 20:00:00+02:00,3.511707
2023-04-26 21:00:00+02:00,3.2787127
2023-04-26 22:00:00+02:00,3.3503113
2023-04-26 23:00:00+02:00,3.3944936
2023-04-27 00:00:00+02:00,3.4265838
2023-04-27 01:00:00+02:00,3.1233246
2023-04-27 02:00:00+02:00,3.268076
2023-04-27 03:00:00+02:00,2.5818083
2023-04-27 04:00:00+02:00,2.3127513
2023-04-27 05:00:00+02:00,3.0937138
2023-04-27 06:00:00+02:00,3.82307
2023-04-27 07:00:00+02:00,4.555025
2023-04-27 08:00:00+02:00,5.04653
2023-04-27 09:00:00+02:00,5.0969014
2023-04-27 10:00:00+02:00,4.9242773
2023-04-27 11:00:00+02:00,4.85907
2023-04-27 12:00:00+02:00,4.953351
2023-04-27 13:00:00+02:00,4.6965704
2023-04-27 14:00:00+02:00,4.462042
2023-04-27 15:00:00+02:00,4.063567
2023-04-27 16:00:00+02:00,3.6976368
