DELIVERY_START,spot_id_delta
2023-04-09 12:00:00+02:00,-49.572414
2023-04-09 13:00:00+02:00,-57.282085
2023-04-09 14:00:00+02:00,-33.05534
2023-04-09 15:00:00+02:00,-9.429293
2023-04-09 16:00:00+02:00,39.385998
2023-04-09 17:00:00+02:00,33.822147
2023-04-09 18:00:00+02:00,-21.022528
2023-04-09 19:00:00+02:00,34.126236
2023-04-09 20:00:00+02:00,49.13603
2023-04-09 21:00:00+02:00,52.065983
2023-04-09 22:00:00+02:00,55.168858
2023-04-09 23:00:00+02:00,60.07878
2023-04-10 00:00:00+02:00,46.56464
2023-04-10 01:00:00+02:00,37.690193
2023-04-10 02:00:00+02:00,31.29842
2023-04-10 03:00:00+02:00,20.845596
2023-04-10 04:00:00+02:00,15.838223
2023-04-10 05:00:00+02:00,16.78872
2023-04-10 06:00:00+02:00,20.732803
2023-04-10 07:00:00+02:00,23.56803
2023-04-10 08:00:00+02:00,23.486752
2023-04-10 09:00:00+02:00,31.841562
2023-04-10 10:00:00+02:00,30.028563
2023-04-10 11:00:00+02:00,30.675093
2023-04-10 12:00:00+02:00,17.140114
2023-04-10 13:00:00+02:00,7.1582704
2023-04-10 14:00:00+02:00,22.857956
2023-04-10 15:00:00+02:00,34.574963
2023-04-10 16:00:00+02:00,24.891531
2023-04-10 17:00:00+02:00,33.57626
2023-04-10 18:00:00+02:00,39.77622
2023-04-10 19:00:00+02:00,44.127045
2023-04-10 20:00:00+02:00,44.93793
2023-04-10 21:00:00+02:00,44.259216
2023-04-10 22:00:00+02:00,46.49445
2023-04-10 23:00:00+02:00,50.611324
2023-04-11 00:00:00+02:00,42.44306
2023-04-11 01:00:00+02:00,35.890266
2023-04-11 02:00:00+02:00,34.50131
2023-04-11 03:00:00+02:00,26.19767
2023-04-11 04:00:00+02:00,22.597591
2023-04-11 05:00:00+02:00,29.46312
2023-04-11 06:00:00+02:00,56.343075
2023-04-11 07:00:00+02:00,74.28194
2023-04-11 08:00:00+02:00,80.11537
2023-04-11 09:00:00+02:00,92.99112
2023-04-11 10:00:00+02:00,91.60349
2023-04-11 11:00:00+02:00,83.13306
2023-04-11 12:00:00+02:00,50.07324
2023-04-11 13:00:00+02:00,37.563496
2023-04-11 14:00:00+02:00,33.635212
2023-04-11 15:00:00+02:00,49.707504
2023-04-11 16:00:00+02:00,55.9174
2023-04-11 17:00:00+02:00,54.647892
2023-04-11 18:00:00+02:00,80.76511
2023-04-11 19:00:00+02:00,88.9547
2023-04-11 20:00:00+02:00,91.06947
2023-04-11 21:00:00+02:00,81.66732
2023-04-11 22:00:00+02:00,78.92945
2023-04-11 23:00:00+02:00,78.59209
2023-04-12 00:00:00+02:00,57.52695
2023-04-12 01:00:00+02:00,51.63839
2023-04-12 02:00:00+02:00,49.45807
2023-04-12 03:00:00+02:00,38.93618
2023-04-12 04:00:00+02:00,34.004578
2023-04-12 05:00:00+02:00,39.327175
2023-04-12 06:00:00+02:00,65.261734
2023-04-12 07:00:00+02:00,82.61729
2023-04-12 08:00:00+02:00,92.374504
2023-04-12 09:00:00+02:00,109.253624
2023-04-12 10:00:00+02:00,118.53546
2023-04-12 11:00:00+02:00,121.47906
2023-04-12 12:00:00+02:00,116.14799
2023-04-12 13:00:00+02:00,86.12799
2023-04-12 14:00:00+02:00,65.48349
2023-04-12 15:00:00+02:00,54.372337
2023-04-12 16:00:00+02:00,55.375675
2023-04-12 17:00:00+02:00,80.93241
2023-04-12 18:00:00+02:00,115.9585
2023-04-12 19:00:00+02:00,125.8293
2023-04-12 20:00:00+02:00,117.6954
2023-04-12 21:00:00+02:00,105.80303
2023-04-12 22:00:00+02:00,106.02897
2023-04-12 23:00:00+02:00,107.20565
2023-04-13 00:00:00+02:00,91.98068
2023-04-13 01:00:00+02:00,82.57507
2023-04-13 02:00:00+02:00,79.78362
2023-04-13 03:00:00+02:00,65.36795
2023-04-13 04:00:00+02:00,57.888546
2023-04-13 05:00:00+02:00,64.88348
2023-04-13 06:00:00+02:00,94.21324
2023-04-13 07:00:00+02:00,118.568665
2023-04-13 08:00:00+02:00,140.85426
2023-04-13 09:00:00+02:00,145.8658
2023-04-13 10:00:00+02:00,138.64609
2023-04-13 11:00:00+02:00,110.58218
2023-04-13 12:00:00+02:00,92.71944
2023-04-13 13:00:00+02:00,80.42218
2023-04-13 14:00:00+02:00,81.19891
2023-04-13 15:00:00+02:00,82.181244
2023-04-13 16:00:00+02:00,73.65614
2023-04-13 17:00:00+02:00,67.09762
2023-04-13 18:00:00+02:00,79.84302
2023-04-13 19:00:00+02:00,67.06079
2023-04-13 20:00:00+02:00,54.907745
2023-04-13 21:00:00+02:00,60.14844
2023-04-13 22:00:00+02:00,59.004765
2023-04-13 23:00:00+02:00,57.48016
2023-04-14 00:00:00+02:00,72.43067
2023-04-14 01:00:00+02:00,75.61506
2023-04-14 02:00:00+02:00,75.67173
2023-04-14 03:00:00+02:00,72.69147
2023-04-14 04:00:00+02:00,68.37086
2023-04-14 05:00:00+02:00,76.618065
2023-04-14 06:00:00+02:00,62.106544
2023-04-14 07:00:00+02:00,90.992676
2023-04-14 08:00:00+02:00,125.199425
2023-04-14 09:00:00+02:00,144.82353
2023-04-14 10:00:00+02:00,141.93402
2023-04-14 11:00:00+02:00,145.86314
2023-04-14 12:00:00+02:00,149.51155
2023-04-14 13:00:00+02:00,138.16127
2023-04-14 14:00:00+02:00,124.867325
2023-04-14 15:00:00+02:00,120.5936
2023-04-14 16:00:00+02:00,104.32143
2023-04-14 17:00:00+02:00,97.49201
2023-04-14 18:00:00+02:00,99.43646
2023-04-14 19:00:00+02:00,87.15252
2023-04-14 20:00:00+02:00,71.80378
2023-04-14 21:00:00+02:00,77.26801
2023-04-14 22:00:00+02:00,79.46836
2023-04-14 23:00:00+02:00,85.87501
2023-04-15 00:00:00+02:00,101.56833
2023-04-15 01:00:00+02:00,73.18717
2023-04-15 02:00:00+02:00,69.391975
2023-04-15 03:00:00+02:00,50.08511
2023-04-15 04:00:00+02:00,46.97167
2023-04-15 05:00:00+02:00,48.391434
2023-04-15 06:00:00+02:00,49.966125
2023-04-15 07:00:00+02:00,57.129147
2023-04-15 08:00:00+02:00,73.07174
2023-04-15 09:00:00+02:00,83.29583
2023-04-15 10:00:00+02:00,85.74767
2023-04-15 11:00:00+02:00,34.337467
2023-04-15 12:00:00+02:00,23.245052
2023-04-15 13:00:00+02:00,10.379979
2023-04-15 14:00:00+02:00,7.0719156
2023-04-15 15:00:00+02:00,5.6579146
2023-04-15 16:00:00+02:00,12.206027
2023-04-15 17:00:00+02:00,42.453968
2023-04-15 18:00:00+02:00,65.3652
2023-04-15 19:00:00+02:00,81.22799
2023-04-15 20:00:00+02:00,78.5773
2023-04-15 21:00:00+02:00,75.293686
2023-04-15 22:00:00+02:00,78.05321
2023-04-15 23:00:00+02:00,81.79434
2023-04-16 00:00:00+02:00,73.632515
2023-04-16 01:00:00+02:00,67.20695
2023-04-16 02:00:00+02:00,65.12758
2023-04-16 03:00:00+02:00,51.449646
2023-04-16 04:00:00+02:00,45.698036
2023-04-16 05:00:00+02:00,47.48723
2023-04-16 06:00:00+02:00,51.02743
2023-04-16 07:00:00+02:00,52.907978
2023-04-16 08:00:00+02:00,54.30017
2023-04-16 09:00:00+02:00,51.617565
2023-04-16 10:00:00+02:00,51.113407
2023-04-16 11:00:00+02:00,17.524708
2023-04-16 12:00:00+02:00,7.7342453
2023-04-16 13:00:00+02:00,12.381888
2023-04-16 14:00:00+02:00,8.024506
2023-04-16 15:00:00+02:00,0.59007406
2023-04-16 16:00:00+02:00,-15.520967
2023-04-16 17:00:00+02:00,30.756672
2023-04-16 18:00:00+02:00,36.33365
2023-04-16 19:00:00+02:00,62.728687
2023-04-16 20:00:00+02:00,71.1119
2023-04-16 21:00:00+02:00,76.952385
2023-04-16 22:00:00+02:00,80.27014
2023-04-16 23:00:00+02:00,83.90456
2023-04-17 00:00:00+02:00,69.40156
2023-04-17 01:00:00+02:00,62.218166
2023-04-17 02:00:00+02:00,62.93218
2023-04-17 03:00:00+02:00,52.024
2023-04-17 04:00:00+02:00,48.835712
2023-04-17 05:00:00+02:00,65.693375
2023-04-17 06:00:00+02:00,85.39444
2023-04-17 07:00:00+02:00,100.41406
2023-04-17 08:00:00+02:00,140.39491
2023-04-17 09:00:00+02:00,143.55016
2023-04-17 10:00:00+02:00,123.76035
2023-04-17 11:00:00+02:00,49.121628
2023-04-17 12:00:00+02:00,34.724514
2023-04-17 13:00:00+02:00,24.762262
2023-04-17 14:00:00+02:00,24.842024
2023-04-17 15:00:00+02:00,29.675062
2023-04-17 16:00:00+02:00,41.543835
2023-04-17 17:00:00+02:00,67.86927
2023-04-17 18:00:00+02:00,94.26056
2023-04-17 19:00:00+02:00,106.17226
2023-04-17 20:00:00+02:00,99.88015
2023-04-17 21:00:00+02:00,97.983055
2023-04-17 22:00:00+02:00,98.20585
2023-04-17 23:00:00+02:00,99.601845
2023-04-18 00:00:00+02:00,73.45718
2023-04-18 01:00:00+02:00,66.3553
2023-04-18 02:00:00+02:00,65.29551
2023-04-18 03:00:00+02:00,55.78614
2023-04-18 04:00:00+02:00,52.146366
2023-04-18 05:00:00+02:00,61.78268
2023-04-18 06:00:00+02:00,73.81475
2023-04-18 07:00:00+02:00,64.10805
2023-04-18 08:00:00+02:00,77.25815
2023-04-18 09:00:00+02:00,99.12307
2023-04-18 10:00:00+02:00,81.16086
2023-04-18 11:00:00+02:00,49.7779
2023-04-18 12:00:00+02:00,37.75301
2023-04-18 13:00:00+02:00,32.817158
2023-04-18 14:00:00+02:00,33.99954
2023-04-18 15:00:00+02:00,47.601322
2023-04-18 16:00:00+02:00,51.83656
2023-04-18 17:00:00+02:00,64.81507
2023-04-18 18:00:00+02:00,77.35933
2023-04-18 19:00:00+02:00,82.19321
2023-04-18 20:00:00+02:00,76.88901
2023-04-18 21:00:00+02:00,77.322
2023-04-18 22:00:00+02:00,77.514496
2023-04-18 23:00:00+02:00,77.85492
2023-04-19 00:00:00+02:00,73.40597
2023-04-19 01:00:00+02:00,63.32002
2023-04-19 02:00:00+02:00,59.744034
2023-04-19 03:00:00+02:00,47.226456
2023-04-19 04:00:00+02:00,42.44933
2023-04-19 05:00:00+02:00,53.200836
2023-04-19 06:00:00+02:00,73.15876
2023-04-19 07:00:00+02:00,77.82377
2023-04-19 08:00:00+02:00,78.269455
2023-04-19 09:00:00+02:00,86.87891
2023-04-19 10:00:00+02:00,50.124046
2023-04-19 11:00:00+02:00,21.344877
2023-04-19 12:00:00+02:00,11.022149
2023-04-19 13:00:00+02:00,4.7332873
2023-04-19 14:00:00+02:00,0.67440057
2023-04-19 15:00:00+02:00,4.9493074
2023-04-19 16:00:00+02:00,22.56824
2023-04-19 17:00:00+02:00,42.90305
2023-04-19 18:00:00+02:00,56.81064
2023-04-19 19:00:00+02:00,74.67992
2023-04-19 20:00:00+02:00,72.14677
2023-04-19 21:00:00+02:00,66.556404
2023-04-19 22:00:00+02:00,67.43412
2023-04-19 23:00:00+02:00,69.28123
2023-04-20 00:00:00+02:00,46.881638
2023-04-20 01:00:00+02:00,40.804733
2023-04-20 02:00:00+02:00,40.33433
2023-04-20 03:00:00+02:00,34.62069
2023-04-20 04:00:00+02:00,32.730335
2023-04-20 05:00:00+02:00,40.06159
2023-04-20 06:00:00+02:00,58.000366
2023-04-20 07:00:00+02:00,62.14269
2023-04-20 08:00:00+02:00,68.80073
2023-04-20 09:00:00+02:00,75.831696
2023-04-20 10:00:00+02:00,55.93662
2023-04-20 11:00:00+02:00,33.09859
2023-04-20 12:00:00+02:00,22.556465
2023-04-20 13:00:00+02:00,16.542177
2023-04-20 14:00:00+02:00,16.076582
2023-04-20 15:00:00+02:00,39.868095
2023-04-20 16:00:00+02:00,45.703793
2023-04-20 17:00:00+02:00,51.672424
2023-04-20 18:00:00+02:00,65.258354
2023-04-20 19:00:00+02:00,56.714405
2023-04-20 20:00:00+02:00,54.63008
2023-04-20 21:00:00+02:00,56.058033
2023-04-20 22:00:00+02:00,56.102333
2023-04-20 23:00:00+02:00,45.878765
2023-04-21 00:00:00+02:00,75.42466
2023-04-21 01:00:00+02:00,68.12808
2023-04-21 02:00:00+02:00,67.34299
2023-04-21 03:00:00+02:00,54.53396
2023-04-21 04:00:00+02:00,50.09371
2023-04-21 05:00:00+02:00,62.63359
2023-04-21 06:00:00+02:00,76.30253
2023-04-21 07:00:00+02:00,66.21364
2023-04-21 08:00:00+02:00,67.936966
2023-04-21 09:00:00+02:00,82.71109
2023-04-21 10:00:00+02:00,86.235306
2023-04-21 11:00:00+02:00,51.842533
2023-04-21 12:00:00+02:00,42.82063
2023-04-21 13:00:00+02:00,31.523897
2023-04-21 14:00:00+02:00,25.608139
2023-04-21 15:00:00+02:00,32.558407
2023-04-21 16:00:00+02:00,37.601585
2023-04-21 17:00:00+02:00,46.469776
2023-04-21 18:00:00+02:00,61.1652
2023-04-21 19:00:00+02:00,65.10607
2023-04-21 20:00:00+02:00,66.48951
2023-04-21 21:00:00+02:00,67.69679
2023-04-21 22:00:00+02:00,69.81536
2023-04-21 23:00:00+02:00,79.65041
2023-04-22 00:00:00+02:00,67.933075
2023-04-22 01:00:00+02:00,53.33523
2023-04-22 02:00:00+02:00,48.04672
2023-04-22 03:00:00+02:00,29.655502
2023-04-22 04:00:00+02:00,19.581429
2023-04-22 05:00:00+02:00,20.974257
2023-04-22 06:00:00+02:00,26.846117
2023-04-22 07:00:00+02:00,32.940437
2023-04-22 08:00:00+02:00,45.811203
2023-04-22 09:00:00+02:00,53.286377
2023-04-22 10:00:00+02:00,54.520355
2023-04-22 11:00:00+02:00,59.191547
2023-04-22 12:00:00+02:00,42.409645
2023-04-22 13:00:00+02:00,20.534418
2023-04-22 14:00:00+02:00,12.150189
2023-04-22 15:00:00+02:00,34.82866
2023-04-22 16:00:00+02:00,79.90094
2023-04-22 17:00:00+02:00,30.556715
2023-04-22 18:00:00+02:00,41.68773
2023-04-22 19:00:00+02:00,60.063187
2023-04-22 20:00:00+02:00,60.792885
2023-04-22 21:00:00+02:00,59.003765
2023-04-22 22:00:00+02:00,59.975365
2023-04-22 23:00:00+02:00,63.653423
2023-04-23 00:00:00+02:00,38.931683
2023-04-23 01:00:00+02:00,26.509224
2023-04-23 02:00:00+02:00,21.23004
2023-04-23 03:00:00+02:00,8.316765
2023-04-23 04:00:00+02:00,6.157522
2023-04-23 05:00:00+02:00,5.952648
2023-04-23 06:00:00+02:00,5.4337754
2023-04-23 07:00:00+02:00,7.1731305
2023-04-23 08:00:00+02:00,11.87461
2023-04-23 09:00:00+02:00,17.177443
2023-04-23 10:00:00+02:00,17.139423
2023-04-23 11:00:00+02:00,11.403771
2023-04-23 12:00:00+02:00,16.424294
2023-04-23 13:00:00+02:00,8.883757
2023-04-23 14:00:00+02:00,3.4049585
2023-04-23 15:00:00+02:00,-4.3764434
2023-04-23 16:00:00+02:00,-2.6220052
2023-04-23 17:00:00+02:00,33.041767
2023-04-23 18:00:00+02:00,43.63489
2023-04-23 19:00:00+02:00,56.2677
2023-04-23 20:00:00+02:00,56.083202
2023-04-23 21:00:00+02:00,54.304066
2023-04-23 22:00:00+02:00,56.823483
2023-04-23 23:00:00+02:00,62.29584
2023-04-24 00:00:00+02:00,44.168205
2023-04-24 01:00:00+02:00,37.005833
2023-04-24 02:00:00+02:00,35.304123
2023-04-24 03:00:00+02:00,24.988356
2023-04-24 04:00:00+02:00,21.705603
2023-04-24 05:00:00+02:00,32.19585
2023-04-24 06:00:00+02:00,59.09118
2023-04-24 07:00:00+02:00,81.33545
2023-04-24 08:00:00+02:00,99.28476
2023-04-24 09:00:00+02:00,103.55393
2023-04-24 10:00:00+02:00,89.514885
2023-04-24 11:00:00+02:00,43.560764
2023-04-24 12:00:00+02:00,37.70684
2023-04-24 13:00:00+02:00,31.824095
2023-04-24 14:00:00+02:00,30.077154
2023-04-24 15:00:00+02:00,54.549793
2023-04-24 16:00:00+02:00,63.800846
2023-04-24 17:00:00+02:00,63.538788
2023-04-24 18:00:00+02:00,80.84972
2023-04-24 19:00:00+02:00,92.17349
2023-04-24 20:00:00+02:00,85.49394
2023-04-24 21:00:00+02:00,80.7667
2023-04-24 22:00:00+02:00,80.18139
2023-04-24 23:00:00+02:00,79.371666
2023-04-25 00:00:00+02:00,67.91973
2023-04-25 01:00:00+02:00,58.948925
2023-04-25 02:00:00+02:00,54.789207
2023-04-25 03:00:00+02:00,40.047413
2023-04-25 04:00:00+02:00,35.220184
2023-04-25 05:00:00+02:00,48.49033
2023-04-25 06:00:00+02:00,72.48533
2023-04-25 07:00:00+02:00,79.18303
2023-04-25 08:00:00+02:00,83.89205
2023-04-25 09:00:00+02:00,86.164375
2023-04-25 10:00:00+02:00,89.991516
2023-04-25 11:00:00+02:00,91.55845
2023-04-25 12:00:00+02:00,92.28344
2023-04-25 13:00:00+02:00,81.49913
2023-04-25 14:00:00+02:00,67.521706
2023-04-25 15:00:00+02:00,70.567505
2023-04-25 16:00:00+02:00,61.0
2023-04-25 17:00:00+02:00,64.38156
2023-04-25 18:00:00+02:00,75.057816
2023-04-25 19:00:00+02:00,82.03056
2023-04-25 20:00:00+02:00,75.85307
2023-04-25 21:00:00+02:00,75.17707
2023-04-25 22:00:00+02:00,76.70132
2023-04-25 23:00:00+02:00,77.12311
2023-04-26 00:00:00+02:00,75.89734
2023-04-26 01:00:00+02:00,69.59945
2023-04-26 02:00:00+02:00,65.69294
2023-04-26 03:00:00+02:00,51.305244
2023-04-26 04:00:00+02:00,46.3721
2023-04-26 05:00:00+02:00,59.254192
2023-04-26 06:00:00+02:00,74.751045
2023-04-26 07:00:00+02:00,71.93378
2023-04-26 08:00:00+02:00,71.04869
2023-04-26 09:00:00+02:00,79.9769
2023-04-26 10:00:00+02:00,85.17283
2023-04-26 11:00:00+02:00,78.0641
2023-04-26 12:00:00+02:00,75.675255
2023-04-26 13:00:00+02:00,66.86491
2023-04-26 14:00:00+02:00,57.14723
2023-04-26 15:00:00+02:00,53.36075
2023-04-26 16:00:00+02:00,45.97689
2023-04-26 17:00:00+02:00,49.502254
2023-04-26 18:00:00+02:00,62.09202
2023-04-26 19:00:00+02:00,66.01743
2023-04-26 20:00:00+02:00,64.27666
2023-04-26 21:00:00+02:00,65.746826
2023-04-26 22:00:00+02:00,67.01662
2023-04-26 23:00:00+02:00,68.15362
2023-04-27 00:00:00+02:00,52.89765
2023-04-27 01:00:00+02:00,45.049362
2023-04-27 02:00:00+02:00,38.11713
2023-04-27 03:00:00+02:00,28.732449
2023-04-27 04:00:00+02:00,61.84972
2023-04-27 05:00:00+02:00,33.16191
2023-04-27 06:00:00+02:00,50.162876
2023-04-27 07:00:00+02:00,53.097935
2023-04-27 08:00:00+02:00,45.72709
2023-04-27 09:00:00+02:00,42.70788
2023-04-27 10:00:00+02:00,43.110126
2023-04-27 11:00:00+02:00,43.989983
2023-04-27 12:00:00+02:00,44.945198
2023-04-27 13:00:00+02:00,51.397137
2023-04-27 14:00:00+02:00,55.344204
2023-04-27 15:00:00+02:00,55.06437
2023-04-27 16:00:00+02:00,51.210526
2023-04-27 17:00:00+02:00,48.22764
2023-04-27 18:00:00+02:00,52.1603
2023-04-27 19:00:00+02:00,55.914623
2023-04-27 20:00:00+02:00,55.48511
2023-04-27 21:00:00+02:00,54.676464
2023-04-27 22:00:00+02:00,56.948833
2023-04-27 23:00:00+02:00,58.678856
2023-04-28 00:00:00+02:00,33.214676
2023-04-28 01:00:00+02:00,28.752888
2023-04-28 02:00:00+02:00,27.73657
2023-04-28 03:00:00+02:00,8.331408
2023-04-28 04:00:00+02:00,-10.58048
2023-04-28 05:00:00+02:00,59.74075
2023-04-28 06:00:00+02:00,33.001938
2023-04-28 07:00:00+02:00,48.124386
2023-04-28 08:00:00+02:00,56.832977
